km,klass,surface,highway,tracktype,smoothness,dist_m
350.98897887644125,kruus (eeldus),NA,track,NA,NA,0
351.2495812475366,kruus (eeldus),NA,track,NA,NA,0
351.46049441033864,kruus (eeldus),NA,track,NA,NA,0
351.72256979931655,kruus (eeldus),NA,track,NA,NA,0
351.97467474248776,kruus (eeldus),NA,track,NA,NA,0
352.2441866182087,kruus (eeldus),NA,track,NA,NA,0
352.4939553710546,kruus (eeldus),NA,track,NA,NA,0
352.7813133073723,kruus (eeldus),NA,track,NA,NA,0
353.0258282350559,kruus (eeldus),NA,track,NA,NA,0
353.2614248191838,kruus (eeldus),NA,track,NA,NA,0
353.5074831306621,asfalt,asphalt,tertiary,NA,NA,0
353.76383574598293,asfalt,asphalt,tertiary,NA,NA,0
353.9721957552388,kruus,gravel,tertiary,NA,NA,0
354.2259467353802,kruus,gravel,tertiary,NA,NA,0
354.5212463628471,kruus,gravel,tertiary,NA,NA,0
354.7460366116776,kruus,gravel,tertiary,NA,NA,0
354.96196744362913,kruus,gravel,tertiary,NA,NA,0
355.24945898967064,kruus (eeldus),NA,track,NA,NA,0
355.50294394227996,kruus,gravel,tertiary,NA,NA,0
355.76398344571663,kruus,gravel,tertiary,NA,NA,0
355.9764806460864,kruus,gravel,tertiary,NA,NA,0
356.24310577537517,kruus,gravel,tertiary,NA,NA,0
356.53253838575733,kruus,gravel,tertiary,NA,NA,0
356.72589959417587,kruus,gravel,tertiary,NA,NA,0
357.03674823371716,asfalt (eeldus),NA,unclassified,NA,NA,0
357.22106467214155,asfalt (eeldus),NA,unclassified,NA,NA,0
357.5143201836794,asfalt (eeldus),NA,unclassified,NA,NA,0
357.708911620596,asfalt (eeldus),NA,unclassified,NA,NA,0
358.00543343841366,asfalt (eeldus),NA,unclassified,NA,NA,0
358.2536048085079,asfalt (eeldus),NA,unclassified,NA,NA,0
358.5338178058726,asfalt (eeldus),NA,unclassified,NA,NA,0
358.76180470794867,asfalt (eeldus),NA,unclassified,NA,NA,0
358.9719748636513,asfalt (eeldus),NA,unclassified,NA,NA,0
359.2433631931379,asfalt (eeldus),NA,unclassified,NA,NA,0
359.53371106564526,asfalt (eeldus),NA,unclassified,NA,NA,0
359.72394198166387,asfalt (eeldus),NA,unclassified,NA,NA,0
359.99256120886326,asfalt (eeldus),NA,unclassified,NA,NA,0
360.26412691587365,asfalt,asphalt,secondary,NA,NA,0
360.5062893728959,asfalt,asphalt,secondary,NA,NA,0
360.74056898589157,asfalt,asphalt,secondary,NA,NA,1
360.9674899155974,asfalt,asphalt,secondary,NA,NA,2
361.33264519031883,asfalt,asphalt,secondary,NA,NA,2
361.4841973944153,asfalt,asphalt,secondary,NA,NA,2
361.719462994946,asfalt,asphalt,secondary,NA,NA,1
361.9583069714243,asfalt,asphalt,secondary,NA,NA,2
362.2591722177942,asfalt,asphalt,secondary,NA,NA,2
362.51817729069944,kruus,unpaved,tertiary,NA,NA,0
362.75792574672874,asfalt,asphalt,secondary,NA,NA,1
362.96362671629106,asfalt,asphalt,secondary,NA,NA,4
363.2452810450674,asfalt,asphalt,secondary,NA,NA,3
363.4909691342427,asfalt,asphalt,cycleway,NA,NA,3
363.7524147010036,asfalt,asphalt,cycleway,NA,NA,2
364.0303394564638,asfalt,asphalt,cycleway,NA,NA,4
364.25361709524583,asfalt,asphalt,cycleway,NA,NA,2
364.4809115939789,asfalt,asphalt,cycleway,NA,NA,2
364.7807118404734,asfalt,asphalt,cycleway,NA,NA,3
364.98427153299906,asfalt,asphalt,tertiary,NA,NA,2
365.22693121223807,asfalt,asphalt,tertiary,NA,NA,0
365.5046308976121,asfalt,asphalt,tertiary,NA,NA,1
365.78296481551854,asfalt,asphalt,tertiary,NA,NA,1
365.9844588544845,asfalt,asphalt,tertiary,NA,NA,1
366.2557172260568,asfalt,asphalt,tertiary,NA,NA,1
366.4661195643903,asfalt,asphalt,tertiary,NA,NA,1
366.7603528048206,asfalt,asphalt,tertiary,NA,NA,1
367.0086514443233,asfalt,asphalt,tertiary,NA,NA,0
367.2540699621984,asfalt,asphalt,tertiary,NA,NA,2
367.5353167319642,asfalt,asphalt,tertiary,NA,NA,1
367.75619020396675,asfalt,asphalt,tertiary,NA,NA,3
367.9937610182958,asfalt,asphalt,tertiary,NA,NA,2
368.24521255494693,teadmata,NA,service,NA,NA,2
383.2327942442706,teadmata,NA,service,NA,NA,369
383.51093174735803,teadmata,NA,service,NA,NA,165
383.78950555006793,teadmata,NA,service,NA,NA,40
383.9920475385883,teadmata,NA,service,NA,NA,179
384.22671311864394,teadmata,NA,service,NA,NA,277
384.5139221306579,teadmata,NA,service,NA,NA,338
384.76331206838455,teadmata,NA,service,NA,NA,344
384.9600244951825,teadmata,NA,service,NA,NA,267
385.22868807758664,teadmata,asphalt,tertiary,NA,NA,88
385.50773980648404,asfalt,asphalt,tertiary,NA,NA,1
385.73271602395164,asfalt,asphalt,tertiary,NA,NA,0
385.9640906223179,asfalt,asphalt,tertiary,NA,NA,0
386.23291687109764,asfalt,asphalt,tertiary,NA,NA,0
386.50626210590195,asfalt,asphalt,tertiary,NA,NA,0
386.7668298055014,asfalt,asphalt,tertiary,NA,NA,0
387.02278348868845,asfalt,asphalt,tertiary,NA,NA,0
387.206313717273,asfalt,asphalt,tertiary,NA,NA,0
387.5008080220239,asfalt,asphalt,tertiary,NA,NA,0
387.7552075078536,asfalt,asphalt,tertiary,NA,NA,0
387.9824842526531,asfalt,asphalt,tertiary,NA,NA,0
388.2590883437621,asfalt,asphalt,tertiary,NA,NA,0
388.52341075966564,asfalt,asphalt,tertiary,NA,NA,0
388.7295429007608,asfalt,asphalt,tertiary,NA,NA,0
388.99584108122684,asfalt,asphalt,tertiary,NA,NA,0
389.2203521748795,asfalt,asphalt,secondary,NA,NA,0
389.48810761241486,asfalt,asphalt,tertiary,NA,NA,0
389.76334289642944,asfalt,asphalt,tertiary,NA,NA,0
390.02566039259256,kruus,unpaved,unclassified,NA,NA,0
390.2104624009203,kruus,unpaved,unclassified,NA,NA,0
390.5191156875408,kruus,unpaved,unclassified,NA,NA,0
390.7512714305337,kruus,unpaved,unclassified,NA,NA,0
390.998785792995,kruus,unpaved,unclassified,NA,NA,0
391.23879698430864,kruus,unpaved,unclassified,NA,NA,0
391.45857629508293,kruus,unpaved,unclassified,NA,NA,1
391.7196421190105,kruus,unpaved,unclassified,NA,NA,0
391.97561986427286,asfalt,paved,unclassified,NA,NA,0
392.26259896135235,asfalt,paved,unclassified,NA,NA,0
392.4536541419914,asfalt,paved,unclassified,NA,NA,0
392.7245657299505,asfalt,paved,unclassified,NA,NA,0
392.9858433111004,asfalt,paved,unclassified,NA,NA,0
393.2209506995607,asfalt,paved,unclassified,NA,NA,0
393.49350062302494,asfalt,paved,unclassified,NA,NA,0
393.783409666008,asfalt,paved,unclassified,NA,NA,0
394.0320211988509,asfalt,paved,unclassified,NA,NA,0
394.2787265583014,asfalt,paved,unclassified,NA,NA,0
394.51727810467884,asfalt,paved,unclassified,NA,NA,0
394.72846500073786,asfalt,paved,unclassified,NA,NA,0
394.9836680564975,asfalt,paved,unclassified,NA,NA,0
395.2814893745361,asfalt,paved,unclassified,NA,NA,1
395.46260028590683,asfalt,paved,unclassified,NA,NA,0
395.73817356539604,asfalt,paved,unclassified,NA,NA,0
395.9989747991962,asfalt,paved,unclassified,NA,NA,0
396.24853115041975,asfalt,paved,unclassified,NA,NA,0
396.52300375376836,asfalt,paved,unclassified,NA,NA,0
396.73585425287956,asfalt,paved,unclassified,NA,NA,0
396.9834665303363,asfalt,paved,unclassified,NA,NA,0
397.2397707710834,asfalt,paved,unclassified,NA,NA,0
397.53059271062483,asfalt,paved,unclassified,NA,NA,0
397.74812828264436,asfalt,paved,unclassified,NA,NA,0
398.0282930091018,asfalt,paved,unclassified,NA,NA,0
398.24397360768234,asfalt,paved,unclassified,NA,NA,0
398.4733956580367,asfalt,paved,unclassified,NA,NA,1
398.7838845762667,asfalt,paved,unclassified,NA,NA,0
398.9954740658932,asfalt,paved,unclassified,NA,NA,0
399.2165779959163,asfalt,paved,unclassified,NA,NA,0
399.49165803093257,asfalt,paved,unclassified,NA,NA,0
399.7468527121027,asfalt,paved,unclassified,NA,NA,0
400.0046624134785,asfalt,paved,unclassified,NA,NA,0
400.2799793764751,asfalt,paved,unclassified,NA,NA,0
400.4956009478701,asfalt (eeldus),NA,residential,NA,NA,1
400.74149576864784,asfalt (eeldus),NA,residential,NA,NA,1
400.9550453211175,asfalt,asphalt,tertiary,NA,NA,0
401.2368238031797,asfalt,asphalt,tertiary,NA,NA,0
401.48073866058223,asfalt,asphalt,tertiary,NA,NA,0
401.71138367411623,asfalt,asphalt,tertiary,NA,NA,0
402.00600768250143,asfalt,asphalt,tertiary,NA,NA,0
402.21574930955836,asfalt,asphalt,tertiary,NA,NA,1
402.4793685606691,asfalt,asphalt,tertiary,NA,NA,0
402.76764537771993,asfalt,asphalt,tertiary,NA,NA,1
402.9948077589895,asfalt,asphalt,tertiary,NA,NA,0
403.2434852625153,asfalt,asphalt,tertiary,NA,NA,0
403.5248633023225,asfalt,asphalt,tertiary,NA,NA,0
403.77150318861175,asfalt,asphalt,tertiary,NA,NA,1
403.9827439343058,asfalt,asphalt,tertiary,NA,NA,0
404.240653556888,asfalt,asphalt,tertiary,NA,NA,0
404.49105207582556,asfalt,asphalt,tertiary,NA,NA,0
404.7724815423728,asfalt,asphalt,tertiary,NA,NA,0
405.004941984245,asfalt,asphalt,tertiary,NA,NA,0
405.2813504843895,asfalt,asphalt,tertiary,NA,NA,0
405.51604118913104,asfalt,asphalt,tertiary,NA,NA,0
405.7527294126188,asfalt,asphalt,tertiary,NA,NA,0
406.0062819787857,asfalt,asphalt,tertiary,NA,NA,0
406.2710688215909,asfalt,asphalt,tertiary,NA,NA,0
406.4799597477282,asfalt,asphalt,tertiary,NA,NA,0
406.76364839347235,asfalt,asphalt,tertiary,NA,NA,0
407.0433846325444,asfalt,asphalt,tertiary,NA,NA,0
407.21816059277836,asfalt,asphalt,tertiary,NA,NA,0
407.48264151412667,asfalt,asphalt,tertiary,NA,NA,0
407.75682335423545,asfalt,asphalt,tertiary,NA,NA,0
407.99467241664587,asfalt,asphalt,tertiary,NA,NA,0
408.27623651140453,asfalt,asphalt,tertiary,NA,NA,0
408.48277437019135,asfalt,asphalt,tertiary,NA,NA,0
408.7388480399272,asfalt,asphalt,tertiary,NA,NA,1
408.97729549976833,asfalt,asphalt,tertiary,NA,NA,0
409.2684343460533,asfalt,asphalt,tertiary,NA,NA,0
409.4902212656712,asfalt (eeldus),NA,unclassified,NA,NA,0
409.76631497410847,asfalt (eeldus),NA,unclassified,NA,NA,0
410.02850672106854,asfalt (eeldus),NA,unclassified,NA,NA,0
410.2475593722422,asfalt (eeldus),NA,unclassified,NA,NA,0
410.5021414434448,kruus (eeldus),NA,path,NA,NA,0
410.748871392696,teadmata,NA,path,NA,NA,38
411.0450965706304,kruus (eeldus),NA,track,grade2,NA,4
411.25044117147115,kruus (eeldus),NA,track,grade2,NA,0
411.5192639450076,kruus (eeldus),NA,track,grade2,NA,0
411.75182211734415,kruus (eeldus),NA,track,grade2,NA,0
411.99884416155703,kruus (eeldus),NA,track,grade2,NA,1
412.24570914589077,asfalt (eeldus),NA,unclassified,grade2,NA,0
412.50852623696045,asfalt (eeldus),NA,unclassified,grade2,NA,0
412.7681325548666,asfalt (eeldus),NA,unclassified,grade2,NA,1
413.02984747659,asfalt (eeldus),NA,unclassified,grade2,NA,0
413.23453794145814,asfalt (eeldus),NA,unclassified,NA,NA,0
413.5216485183786,asfalt (eeldus),NA,unclassified,NA,NA,0
413.7601653297842,asfalt,asphalt,tertiary,NA,NA,0
413.97384247310134,asfalt,asphalt,tertiary,NA,NA,0
414.25373709654923,asfalt,asphalt,tertiary,NA,NA,0
414.53952178734363,asfalt,asphalt,tertiary,NA,NA,0
414.7394313292967,asfalt,asphalt,tertiary,NA,NA,0
414.9762104427392,asfalt,asphalt,tertiary,NA,NA,0
415.25636691486415,asfalt,asphalt,tertiary,NA,NA,0
415.4728157596837,asfalt,asphalt,tertiary,NA,NA,1
415.7315693820378,asfalt,asphalt,tertiary,NA,NA,0
415.96339791994944,asfalt,asphalt,tertiary,NA,NA,0
416.25629860583877,asfalt,asphalt,tertiary,NA,NA,1
416.4976743527946,asfalt,asphalt,tertiary,NA,NA,1
416.7739559403022,asfalt,asphalt,tertiary,NA,NA,0
417.0001121206344,asfalt,asphalt,tertiary,NA,NA,0
417.2541733825055,asfalt,asphalt,tertiary,NA,NA,0
417.49186141885895,asfalt,asphalt,tertiary,NA,NA,0
417.73278071443605,asfalt,asphalt,tertiary,NA,NA,0
417.99746874370555,asfalt,asphalt,tertiary,NA,NA,1
418.25999833999015,asfalt,asphalt,tertiary,NA,NA,0
418.50520329918555,asfalt,asphalt,tertiary,NA,NA,0
418.73687289857304,asfalt,asphalt,service,NA,NA,3
419.0260607227991,pinnas,ground,path,NA,bad,2
419.2681066064068,pinnas,ground,path,grade3,bad,0
419.51221598518833,pinnas,ground,path,grade3,bad,0
419.75939303037853,pinnas,ground,path,grade3,bad,0
419.9846895044401,pinnas,ground,path,grade3,bad,0
420.2226933957201,pinnas,ground,path,grade3,bad,0
420.46957400553487,pinnas,ground,path,grade3,bad,0
420.78999412372895,pinnas,ground,path,grade3,bad,0
421.0410490350787,pinnas,ground,path,grade3,bad,0
421.24435354119794,kruus,gravel,path,NA,very_bad,0
421.5264990078281,pinnas,ground,track,NA,bad,0
421.72626453290593,pinnas,ground,track,NA,bad,0
421.99041363375784,pinnas,ground,track,NA,bad,0
422.24699592465197,kruus,gravel,unclassified,NA,NA,0
422.5151329114901,kruus (eeldus),NA,track,NA,NA,0
422.7569893075577,kruus (eeldus),NA,track,NA,NA,0
423.00990295880405,kruus (eeldus),NA,track,NA,NA,0
423.24737209410745,kruus (eeldus),NA,track,NA,NA,0
423.5261022595456,kruus (eeldus),NA,track,NA,NA,0
423.70474352186034,kruus (eeldus),NA,track,NA,NA,0
424.02743065870595,kruus (eeldus),NA,track,NA,NA,0
424.2772463449842,kruus (eeldus),NA,track,NA,NA,0
424.4658874521662,kruus (eeldus),NA,track,NA,NA,0
424.71846129220717,kruus (eeldus),NA,track,NA,NA,0
425.00384526443986,kruus (eeldus),NA,track,NA,NA,0
425.23359966852166,kruus (eeldus),NA,track,NA,NA,0
425.4911861297888,kruus (eeldus),NA,track,NA,NA,0
425.7617304123503,kruus (eeldus),NA,track,NA,NA,0
426.0159068157019,kruus (eeldus),NA,track,grade2,NA,0
426.24564532421596,asfalt (eeldus),NA,unclassified,NA,NA,0
426.50005579284624,asfalt (eeldus),NA,unclassified,NA,NA,0
426.737067184884,teadmata,NA,service,NA,NA,0
426.9738488997033,asfalt,asphalt,tertiary,NA,NA,0
427.2364572376327,asfalt,asphalt,tertiary,NA,NA,0
427.5117033460028,asfalt,asphalt,tertiary,NA,NA,0
427.7869514277564,asfalt,asphalt,tertiary,NA,NA,0
428.00244592915686,asfalt,asphalt,tertiary,NA,NA,0
428.28391797383154,asfalt,asphalt,tertiary,NA,NA,0
428.4834154103978,asfalt,asphalt,tertiary,NA,NA,0
428.7567516231698,asfalt,asphalt,tertiary,NA,NA,0
429.01917871122487,asfalt,asphalt,tertiary,NA,NA,0
429.26151670046465,asfalt (eeldus),NA,unclassified,NA,NA,0
429.4962889118877,asfalt,asphalt,tertiary,NA,NA,0
429.73414602810186,asfalt,asphalt,tertiary,NA,NA,0
429.99016087492197,asfalt,asphalt,tertiary,NA,NA,0
430.23263047648084,asfalt,asphalt,tertiary,NA,NA,0
430.4818643928036,asfalt,asphalt,tertiary,NA,NA,0
430.7360299799086,asfalt,asphalt,tertiary,NA,NA,0
430.9872866341593,asfalt,asphalt,tertiary,NA,NA,0
431.27571227193823,asfalt,asphalt,tertiary,NA,NA,0
431.4926217727694,asfalt,asphalt,tertiary,NA,NA,0
431.72200382769216,asfalt,asphalt,tertiary,NA,NA,0
431.96891010502867,asfalt,asphalt,tertiary,NA,NA,0
432.2895194597684,asfalt,asphalt,tertiary,NA,NA,0
432.4629945800929,asfalt,asphalt,tertiary,NA,NA,0
432.7256878082819,asfalt,asphalt,tertiary,NA,NA,0
433.008261286482,asfalt,asphalt,tertiary,NA,NA,0
433.2312529150104,asfalt,asphalt,tertiary,NA,NA,0
433.51580456912126,asfalt,asphalt,tertiary,NA,NA,0
433.71465831405163,asfalt,asphalt,tertiary,NA,NA,0
434.0395992360606,asfalt,asphalt,tertiary,NA,NA,0
434.2145675080345,asfalt,asphalt,tertiary,NA,NA,0
434.52167063892307,asfalt,asphalt,tertiary,NA,NA,0
434.7496847631428,asfalt,asphalt,tertiary,NA,NA,0
435.0000515439328,asfalt,asphalt,tertiary,NA,NA,0
435.26859511943803,asfalt,asphalt,tertiary,NA,NA,1
435.527921213992,asfalt,asphalt,tertiary,NA,NA,1
435.7659911990268,asfalt (eeldus),NA,unclassified,NA,NA,0
436.0230419383745,asfalt (eeldus),NA,unclassified,NA,NA,0
436.26623059225716,asfalt (eeldus),NA,unclassified,NA,NA,0
436.5226007491541,asfalt (eeldus),NA,unclassified,NA,NA,0
436.78085992982903,asfalt (eeldus),NA,unclassified,NA,NA,0
436.9708477188311,asfalt (eeldus),NA,unclassified,NA,NA,0
437.22359509704984,asfalt (eeldus),NA,unclassified,NA,NA,0
437.46264371599983,asfalt,asphalt,tertiary,NA,NA,0
437.77541079435935,asfalt,asphalt,tertiary,NA,NA,0
437.95914385170465,asfalt,asphalt,tertiary,NA,NA,0
438.24655587956244,asfalt,asphalt,tertiary,NA,NA,0
438.53400482128274,asfalt,asphalt,tertiary,NA,NA,0
438.7256127449212,asfalt,asphalt,tertiary,NA,NA,0
439.0404738715749,asfalt,asphalt,tertiary,NA,NA,0
439.21994396469705,asfalt,asphalt,tertiary,NA,NA,0
439.48604230424684,asfalt,asphalt,tertiary,NA,NA,0
439.75772952631195,asfalt,asphalt,tertiary,NA,NA,0
440.0169331275947,asfalt,asphalt,tertiary,NA,NA,0
440.2827588474025,asfalt,asphalt,tertiary,NA,NA,0
440.5361358599604,asfalt,asphalt,tertiary,NA,NA,0
440.79061060335727,asfalt,asphalt,tertiary,NA,NA,0
441.01553195859157,asfalt,asphalt,tertiary,NA,NA,0
441.2747793457305,teadmata,NA,service,NA,NA,0
441.4970584139208,asfalt,asphalt,tertiary,NA,NA,0
441.7530031057393,asfalt,asphalt,tertiary,NA,NA,0
441.98185581989657,asfalt,asphalt,tertiary,NA,NA,0
442.22844386511775,asfalt,asphalt,tertiary,NA,NA,0
442.4835319902141,asfalt,asphalt,tertiary,NA,NA,0
442.7810999279043,asfalt,asphalt,tertiary,NA,NA,0
443.02291216300614,asfalt,asphalt,tertiary,NA,NA,0
443.245244261368,asfalt,asphalt,tertiary,NA,NA,0
443.52634947032493,asfalt,asphalt,tertiary,NA,NA,1
443.7172666217974,asfalt,asphalt,tertiary,NA,NA,0
443.9956078983693,asfalt,asphalt,tertiary,NA,NA,0
444.2606754637381,asfalt,asphalt,unclassified,NA,NA,0
444.4888982984223,kruus,gravel,track,grade3,NA,0
444.73281312433255,kruus,gravel,track,grade3,NA,1
444.98431793058927,kruus,gravel,track,grade3,NA,0
445.24472476498033,kruus,gravel,track,grade3,NA,0
445.5030406821698,kruus,gravel,track,grade3,NA,0
445.74403750834466,kruus,gravel,track,grade3,NA,0
446.00113270143214,kruus,gravel,track,NA,bad,0
446.2421208804013,kruus,gravel,track,NA,bad,0
446.5025673287923,kruus,gravel,track,NA,bad,0
446.76154083310826,kruus,gravel,track,NA,bad,0
447.0161058226652,kruus,gravel,track,NA,bad,0
447.23957958827634,kruus (eeldus),NA,track,NA,NA,0
447.4690921446676,kruus,gravel,track,NA,bad,0
447.7396581132821,kruus,gravel,track,NA,bad,0
447.97079733175747,kruus,gravel,track,NA,bad,0
448.2411559458115,kruus,gravel,track,NA,bad,0
448.50998412890397,kruus,gravel,track,NA,bad,0
448.7597000733406,kruus (eeldus),NA,track,NA,NA,0
448.9828578136094,pinnas,dirt,track,NA,horrible,0
449.2557377711813,pinnas,dirt,track,NA,horrible,1
449.5094517139215,asfalt (eeldus),NA,unclassified,NA,NA,1
449.7606971951182,kruus,gravel,track,NA,NA,0
449.98986773137835,kruus (eeldus),NA,track,NA,NA,0
450.26266688517444,kruus (eeldus),NA,track,NA,NA,0
450.5011259214817,kruus (eeldus),NA,path,NA,NA,0
450.7683441439515,kruus (eeldus),NA,track,NA,NA,0
451.00803005359086,kruus,gravel,track,NA,bad,0
451.2675295111958,kruus,gravel,track,NA,bad,0
451.51397830206434,kruus (eeldus),NA,track,NA,NA,0
451.7423311845592,kruus (eeldus),NA,track,NA,NA,0
452.00723109321484,kruus (eeldus),NA,track,NA,NA,0
452.2647898609412,kruus (eeldus),NA,track,NA,NA,0
452.4849815799596,kruus (eeldus),NA,track,NA,NA,0
452.7325086099546,asfalt (eeldus),NA,unclassified,NA,NA,0
453.01059347469226,asfalt (eeldus),NA,unclassified,NA,NA,0
453.22891442440147,asfalt (eeldus),NA,unclassified,NA,NA,0
453.5049604493591,asfalt (eeldus),NA,unclassified,NA,NA,0
453.72776139500013,asfalt (eeldus),NA,unclassified,NA,NA,0
454.0105205084607,asfalt (eeldus),NA,unclassified,NA,NA,0
454.2626616671559,asfalt (eeldus),NA,unclassified,NA,NA,0
454.48155339636605,asfalt (eeldus),NA,unclassified,NA,NA,0
454.75453211309156,pinnas,ground,track,NA,NA,0
454.97592395933026,pinnas,ground,track,NA,NA,0
455.2268578160825,pinnas,ground,track,NA,NA,0
455.4885613600733,pinnas,ground,track,NA,NA,0
455.7423863875149,pinnas,ground,track,NA,NA,0
456.02126079511703,pinnas,ground,track,NA,NA,0
456.24715596334886,pinnas,ground,track,NA,NA,0
456.49296929051087,pinnas,ground,track,NA,NA,0
456.75708297693444,pinnas,ground,track,NA,NA,1
456.9858910735969,pinnas,ground,track,NA,NA,0
457.25857593984585,pinnas,ground,track,NA,NA,0
457.50934913633625,pinnas,ground,track,NA,NA,0
457.7373377768579,pinnas,ground,track,NA,NA,0
458.01916615050584,pinnas,ground,track,NA,NA,0
458.2455024278498,pinnas,ground,track,NA,NA,0
458.5108512719669,pinnas,ground,track,NA,NA,0
458.746016635907,kruus,gravel,unclassified,NA,NA,0
458.9928164267909,kruus,gravel,unclassified,NA,NA,0
459.24299755003614,kruus,gravel,unclassified,NA,NA,0
459.5150302721162,pinnas,ground,track,grade4,NA,0
459.7419168119392,kruus,gravel,unclassified,NA,NA,0
459.9887582204642,kruus,gravel,unclassified,NA,NA,0
460.26194277225807,kruus,gravel,unclassified,NA,NA,1
460.50565933466993,kruus,gravel,unclassified,NA,NA,0
460.762906978804,kruus,gravel,unclassified,NA,NA,0
461.0038237410502,pinnas,ground,path,NA,NA,0
461.24973816839935,kruus (eeldus),NA,track,NA,NA,0
461.5141796655172,kruus (eeldus),NA,track,NA,NA,0
461.74526156254234,kruus,gravel,unclassified,NA,NA,0
461.9879836726975,kruus,gravel,unclassified,NA,NA,0
462.2399216958201,kruus,gravel,unclassified,NA,NA,0
462.49978768893226,kruus,gravel,unclassified,NA,NA,0
462.7428092625068,kruus,gravel,unclassified,NA,NA,0
462.9975670175757,kruus,gravel,unclassified,NA,NA,0
463.2813456398257,kruus,gravel,unclassified,NA,NA,0
463.4680017441881,kruus,gravel,unclassified,NA,NA,0
463.74748880934243,kruus,gravel,unclassified,NA,NA,0
464.01762893426314,kruus,gravel,unclassified,NA,NA,0
464.22719696081083,kruus,gravel,unclassified,NA,NA,0
464.51145748085634,kruus,gravel,unclassified,NA,NA,0
464.7161953020924,kruus,gravel,unclassified,NA,NA,0
465.0196270873628,kruus,gravel,unclassified,NA,NA,0
465.27795143318247,asfalt,asphalt,tertiary,NA,NA,0
465.4691885080474,asfalt,asphalt,tertiary,NA,NA,0
465.72891623245744,asfalt,asphalt,tertiary,NA,NA,0
465.9561284066926,asfalt,asphalt,tertiary,NA,NA,0
466.2248045990943,asfalt,asphalt,tertiary,NA,NA,0
466.51954584573036,asfalt,asphalt,tertiary,NA,NA,0
466.7334521919495,asfalt,asphalt,tertiary,NA,NA,0
467.0449187873453,asfalt,asphalt,tertiary,NA,NA,0
467.29027978974034,asfalt,asphalt,tertiary,NA,NA,0
467.4985695753218,asfalt,asphalt,tertiary,NA,NA,0
467.775050799214,asfalt,asphalt,tertiary,NA,NA,0
467.9950690642469,asfalt,asphalt,tertiary,NA,NA,0
